upid,mlb_id,yahoo_id,manager,name,season,stat_source,stat_type,fg_war,fg_woba,fg_wrc_plus,fg_iso,fg_babip,fg_spd,fg_off,fg_bsr,fg_bb_pct,fg_k_pct,fg_o_swing_pct,fg_z_swing_pct,fg_swstr_pct,fg_gb_pct,fg_fb_pct,fg_ld_pct,fg_pull_pct,fg_hard_pct,fg_barrel_pct,fg_fip,fg_xfip,fg_siera,fg_k_bb_pct,fg_lob_pct,fg_hr_fb,fg_sl_pct,fg_ch_pct
3266,,11763,JESÚ,Tarik Skubal,2022,fangraphs,pitching,2.9,,,,0.299,,,,0.067,0.245,,,0.11699999999999999,0.457,0.35200000000000004,,,0.294,,2.96,3.4,3.58,0.17800000000000002,0.675,0.079,0.307,0.15
1936,,9799,PLAY,Chris Bassitt,2022,fangraphs,pitching,2.8,,,,0.282,,,,0.066,0.22399999999999998,,,0.1,0.488,0.34,,,0.252,,3.66,3.72,3.75,0.158,0.772,0.109,0.155,0.059000000000000004
1990,,11116,WAR,Zac Gallen,2024,fangraphs,pitching,2.8,,,,0.305,,,,0.087,0.251,,,0.106,0.462,0.336,,,0.35100000000000003,,3.38,3.62,3.85,0.16399999999999998,0.747,0.096,0.087,0.14
1978,,9582,PLAY,Sean Manaea,2024,fangraphs,pitching,2.8,,,,0.245,,,,0.085,0.249,,,0.11699999999999999,0.376,0.431,,,0.32,,3.83,4.04,3.96,0.16399999999999998,0.742,0.102,0.245,0.11699999999999999
3421,,10141,CASC,Zach Eflin,2024,fangraphs,pitching,2.8,,,,0.287,,,,0.035,0.196,,,0.096,0.42700000000000005,0.375,,,0.32299999999999995,,3.77,3.81,3.97,0.161,0.752,0.113,0.10300000000000001,0.061
4013,,10660,JESÚ,Jordan Montgomery,2022,fangraphs,pitching,2.8,,,,0.275,,,,0.05,0.218,,,0.129,0.47600000000000003,0.316,,,0.28,,3.61,3.43,3.61,0.16899999999999998,0.755,0.13,,0.222
3298,,11331,ANGE,Tony Gonsolin,2022,fangraphs,pitching,2.7,,,,0.207,,,,0.07,0.239,,,0.12300000000000001,0.431,0.392,,,0.318,,3.28,3.69,3.74,0.16899999999999998,0.838,0.083,0.214,
2858,,8864,WAR,Kyle Gibson,2023,fangraphs,pitching,2.7,,,,0.309,,,,0.068,0.195,,,0.106,0.489,0.31,,,0.311,,4.13,4.13,4.4,0.126,0.6970000000000001,0.127,0.18600000000000003,0.17
2253,,8270,B2J,Charlie Morton,2023,fangraphs,pitching,2.7,,,,0.321,,,,0.11599999999999999,0.256,,,0.126,0.433,0.345,,,0.34299999999999997,,3.87,4.27,4.44,0.14,0.7759999999999999,0.094,,0.102
2931,,9637,TROU,Marcus Stroman,2023,fangraphs,pitching,2.7,,,,0.283,,,,0.09,0.207,,,0.092,0.5710000000000001,0.21899999999999997,,,0.302,,3.58,3.79,4.21,0.11699999999999999,0.659,0.102,0.281,0.076
2859,,9758,CASC,Kyle Hendricks,2023,fangraphs,pitching,2.7,,,,0.283,,,,0.047,0.161,,,0.092,0.46299999999999997,0.341,,,0.249,,3.81,4.42,4.63,0.114,0.67,0.085,,0.41100000000000003
1936,,9799,PLAY,Chris Bassitt,2023,fangraphs,pitching,2.6,,,,0.274,,,,0.071,0.225,,,0.094,0.423,0.377,,,0.285,,4.28,4.21,4.25,0.154,0.765,0.132,0.139,0.066
1969,,9007,PINS,Nathan Eovaldi,2024,fangraphs,pitching,2.6,,,,0.271,,,,0.06,0.239,,,0.13,0.483,0.32799999999999996,,,0.341,,3.83,3.47,3.64,0.17800000000000002,0.745,0.146,0.028999999999999998,
7135,,10514,HURL,Luis Castillo,2025,fangraphs,pitching,2.6,,,,0.286,,,,0.062,0.217,,,0.114,0.413,0.415,,,0.349,,3.88,4.09,4.03,0.156,0.768,0.105,0.204,0.114
1998,,10869,PINS,Aaron Civale,2023,fangraphs,pitching,2.6,,,,0.287,,,,0.065,0.23,,,0.1,0.39,0.39,,,0.307,,3.57,4.1,4.15,0.165,0.768,0.09,0.059000000000000004,0.017
2883,,11381,PLAY,Logan Gilbert,2025,fangraphs,pitching,2.6,,,,0.276,,,,0.057999999999999996,0.32299999999999995,,,0.155,0.389,0.42100000000000004,,,0.324,,3.35,2.95,2.86,0.265,0.7809999999999999,0.14800000000000002,0.35200000000000004,
1902,,8616,DRO,Aroldis Chapman,2025,fangraphs,pitching,2.6,,,,0.2,,,,0.066,0.373,,,0.187,0.386,0.449,,,0.32799999999999996,,1.73,2.53,2.11,0.307,0.8759999999999999,0.053,0.154,
6346,694477,,,Chad Patrick,2025,fangraphs,pitching,2.6,,,,0.313,,,,0.08,0.252,,,0.10400000000000001,0.314,0.442,,,0.322,,3.53,3.98,3.9,0.17300000000000001,0.778,0.09,0.07,0.063
2225,,8185,BATI,Carlos Carrasco,2022,fangraphs,pitching,2.5,,,,0.337,,,,0.064,0.23600000000000002,,,0.13,0.46,0.32,,,0.318,,3.53,3.45,3.6,0.172,0.747,0.121,0.23199999999999998,0.243
1939,,8180,TROU,Clayton Kershaw,2025,fangraphs,pitching,2.5,,,,0.281,,,,0.076,0.18100000000000002,,,0.10300000000000001,0.475,0.33299999999999996,,,0.33899999999999997,,3.55,4.18,4.46,0.106,0.728,0.071,0.414,
2409,,11789,DRO,Drew Rasmussen,2025,fangraphs,pitching,2.5,,,,0.246,,,,0.063,0.217,,,0.095,0.493,0.34,,,0.32899999999999996,,3.84,3.72,3.9,0.154,0.836,0.129,0.047,0.012
2855,,9863,PLAY,Kyle Freeland,2022,fangraphs,pitching,2.5,,,,0.318,,,,0.069,0.171,,,0.09300000000000001,0.42,0.355,,,0.366,,4.21,4.48,4.51,0.102,0.705,0.095,0.226,0.138
2138,,12096,PLAY,Bailey Ober,2023,fangraphs,pitching,2.5,,,,0.276,,,,0.05,0.253,,,0.138,0.34299999999999997,0.496,,,0.324,,3.96,4.2,3.87,0.203,0.7909999999999999,0.113,0.196,0.28
2908,,9879,PINS,Luis Severino,2025,fangraphs,pitching,2.5,,,,0.293,,,,0.071,0.17600000000000002,,,0.073,0.41200000000000003,0.373,,,0.361,,4.11,4.63,4.61,0.105,0.657,0.084,0.28600000000000003,0.054000000000000006
1906,,10592,DRO,Jack Flaherty,2025,fangraphs,pitching,2.5,,,,0.305,,,,0.087,0.276,,,0.113,0.36700000000000005,0.41600000000000004,,,0.34700000000000003,,3.85,3.69,3.67,0.18899999999999997,0.705,0.13,0.23600000000000002,0.025
3682,676083,,,Janson Junk,2025,fangraphs,pitching,2.5,,,,0.301,,,,0.028999999999999998,0.172,,,0.086,0.406,0.38,,,0.365,,3.14,4.06,4.15,0.14300000000000002,0.637,0.06,0.428,0.077
2855,,9863,PLAY,Kyle Freeland,2025,fangraphs,pitching,2.5,,,,0.329,,,,0.054000000000000006,0.175,,,0.098,0.419,0.368,,,0.414,,4.18,4.29,4.41,0.121,0.64,0.11199999999999999,0.129,0.057999999999999996
2239,,11083,PLAY,Casey Mize,2025,fangraphs,pitching,2.4,,,,0.308,,,,0.057,0.222,,,0.10800000000000001,0.387,0.41700000000000004,,,0.294,,3.89,3.97,3.96,0.16399999999999998,0.763,0.114,0.29600000000000004,
1939,,8180,TROU,Clayton Kershaw,2023,fangraphs,pitching,2.4,,,,0.25,,,,0.076,0.262,,,0.132,0.475,0.331,,,0.332,,4.03,3.57,3.82,0.185,0.893,0.168,0.433,
1936,,9799,PLAY,Chris Bassitt,2025,fangraphs,pitching,2.4,,,,0.315,,,,0.071,0.226,,,0.099,0.465,0.332,,,0.297,,4.01,3.84,3.92,0.155,0.764,0.132,0.08199999999999999,0.027000000000000003
3236,,9459,GANG,Sonny Gray,2022,fangraphs,pitching,2.4,,,,0.277,,,,0.07400000000000001,0.24,,,0.092,0.445,0.35700000000000004,,,0.31,,3.4,3.66,3.73,0.166,0.772,0.094,0.10400000000000001,0.011000000000000001
1924,,9095,WAR,Yu Darvish,2023,fangraphs,pitching,2.4,,,,0.319,,,,0.075,0.24600000000000002,,,0.107,0.41600000000000004,0.35,,,0.306,,4.03,3.92,4.04,0.171,0.713,0.135,0.187,0.006999999999999999
3017,680730,,,Mitchell Parker,2024,fangraphs,pitching,2.4,,,,0.302,,,,0.067,0.20600000000000002,,,0.102,0.38,0.406,,,0.321,,3.85,4.17,4.25,0.139,0.6729999999999999,0.096,0.098,
4014,,11926,TROU,Reid Detmers,2023,fangraphs,pitching,2.4,,,,0.318,,,,0.09300000000000001,0.261,,,0.122,0.36700000000000005,0.40399999999999997,,,0.36200000000000004,,4.13,4.27,4.14,0.168,0.71,0.11699999999999999,0.319,0.055
1969,,9007,PINS,Nathan Eovaldi,2023,fangraphs,pitching,2.3,,,,0.271,,,,0.081,0.22899999999999998,,,0.115,0.51,0.321,,,0.36700000000000005,,3.88,3.96,4.18,0.147,0.745,0.12,0.040999999999999995,
7135,,10514,HURL,Luis Castillo,2024,fangraphs,pitching,2.3,,,,0.285,,,,0.065,0.243,,,0.11800000000000001,0.39299999999999996,0.42,,,0.319,,3.91,3.82,3.79,0.17800000000000002,0.7829999999999999,0.12300000000000001,0.223,0.14300000000000002
1949,,11014,RV,Freddy Peralta,2024,fangraphs,pitching,2.3,,,,0.278,,,,0.094,0.276,,,0.131,0.36700000000000005,0.44799999999999995,,,0.318,,4.16,3.93,3.78,0.182,0.7959999999999999,0.131,0.21600000000000003,0.175
1936,,9799,PLAY,Chris Bassitt,2024,fangraphs,pitching,2.3,,,,0.333,,,,0.092,0.222,,,0.087,0.40299999999999997,0.355,,,0.331,,4.08,4.28,4.31,0.129,0.727,0.102,0.11800000000000001,0.053
2024,,10098,BATI,Adrian Houser,2025,fangraphs,pitching,2.3,,,,0.303,,,,0.073,0.17800000000000002,,,0.085,0.489,0.32799999999999996,,,0.289,,3.81,4.3,4.46,0.10400000000000001,0.773,0.081,0.154,0.153
3080,,11478,HURL,Patrick Sandoval,2023,fangraphs,pitching,2.3,,,,0.306,,,,0.113,0.196,,,0.12,0.466,0.3,,,0.297,,4.18,4.61,5.0,0.083,0.65,0.091,0.285,0.258
2448,,11625,B2J,Emmanuel Clase,2022,fangraphs,pitching,2.3,,,,0.222,,,,0.037000000000000005,0.284,,,0.16699999999999998,0.639,0.2,,,0.19699999999999998,,1.98,2.18,1.95,0.247,0.723,0.083,0.38,
1965,,8193,RV,Max Scherzer,2023,fangraphs,pitching,2.2,,,,0.265,,,,0.07200000000000001,0.28,,,0.133,0.332,0.486,,,0.319,,4.32,4.02,3.77,0.20800000000000002,0.81,0.146,0.168,0.141
3894,690990,,Law-Abiding Citizens,Cade Horton,2025,fangraphs,pitching,2.2,,,,0.258,,,,0.069,0.204,,,0.11,0.423,0.405,,,0.354,,3.58,4.27,4.26,0.134,0.7829999999999999,0.073,0.213,0.128
1973,,9691,B2J,Robbie Ray,2025,fangraphs,pitching,2.2,,,,0.268,,,,0.09699999999999999,0.24600000000000002,,,0.125,0.361,0.467,,,0.313,,3.93,4.29,4.17,0.15,0.742,0.096,0.225,0.13
,,9597,ANGE,Noah Syndergaard,2022,fangraphs,pitching,2.2,,,,0.295,,,,0.055,0.168,,,0.091,0.428,0.381,,,0.285,,3.83,4.28,4.39,0.113,0.7240000000000001,0.085,0.223,0.193
1896,,10296,WAR,Mike Clevinger,2023,fangraphs,pitching,2.2,,,,0.281,,,,0.073,0.2,,,0.098,0.309,0.503,,,0.26899999999999996,,4.28,5.15,4.81,0.128,0.772,0.08199999999999999,0.273,0.128
2498,,11358,ANGE,Garrett Whitlock,2025,fangraphs,pitching,2.2,,,,0.304,,,,0.08199999999999999,0.311,,,0.163,0.451,0.34700000000000003,,,0.318,,2.18,3.1,2.83,0.22899999999999998,0.773,0.033,0.32,0.20800000000000002
4014,,11926,TROU,Reid Detmers,2022,fangraphs,pitching,2.2,,,,0.277,,,,0.085,0.226,,,0.111,0.36,0.41600000000000004,,,0.314,,3.79,4.2,4.12,0.141,0.741,0.087,0.255,0.113
2378,,11628,RV,Devin Williams,2022,fangraphs,pitching,2.2,,,,0.266,,,,0.125,0.4,,,0.184,0.514,0.28800000000000003,,,0.207,,2.01,2.36,2.43,0.275,0.768,0.063,,0.581
1984,,10455,WAR,Tyler Mahle,2022,fangraphs,pitching,2.2,,,,0.278,,,,0.085,0.25,,,0.11,0.35600000000000004,0.46799999999999997,,,0.292,,3.87,4.03,3.88,0.165,0.695,0.10400000000000001,0.124,
1876,,9701,JESÚ,Jacob deGrom,2022,fangraphs,pitching,2.2,,,,0.258,,,,0.033,0.42700000000000005,,,0.21100000000000002,0.39399999999999996,0.41700000000000004,,,0.341,,2.13,1.53,1.59,0.39299999999999996,0.7340000000000001,0.17,0.39299999999999996,0.08199999999999999
2448,,11625,B2J,Emmanuel Clase,2024,fangraphs,pitching,2.2,,,,0.195,,,,0.037000000000000005,0.244,,,0.136,0.574,0.242,,,0.22399999999999998,,2.22,2.81,2.64,0.207,0.851,0.043,0.205,
1892,,7590,TROU,Justin Verlander,2025,fangraphs,pitching,2.2,,,,0.308,,,,0.079,0.207,,,0.11,0.345,0.447,,,0.33399999999999996,,3.85,4.57,4.44,0.128,0.7290000000000001,0.078,0.311,0.085
1932,,10573,DRO,Cal Quantrill,2022,fangraphs,pitching,2.1,,,,0.278,,,,0.061,0.166,,,0.08199999999999999,0.42100000000000004,0.37799999999999995,,,0.289,,4.12,4.39,4.49,0.105,0.764,0.096,0.361,0.11900000000000001
4090,,11689,CASC,Luis Gil,2024,fangraphs,pitching,2.1,,,,0.237,,,,0.121,0.268,,,0.11699999999999999,0.35600000000000004,0.467,,,0.321,,4.14,4.36,4.22,0.14800000000000002,0.7879999999999999,0.102,0.256,0.252
2908,,9879,PINS,Luis Severino,2024,fangraphs,pitching,2.1,,,,0.283,,,,0.079,0.212,,,0.094,0.46,0.36,,,0.28800000000000003,,4.21,4.12,4.22,0.133,0.737,0.12300000000000001,0.242,0.075
1953,,10185,ANGE,Joe Musgrove,2023,fangraphs,pitching,2.1,,,,0.305,,,,0.053,0.243,,,0.114,0.45,0.32799999999999996,,,0.254,,3.52,3.7,3.77,0.19,0.802,0.11199999999999999,0.145,0.114
1918,,10867,HURL,Shane Bieber,2023,fangraphs,pitching,2.1,,,,0.293,,,,0.064,0.201,,,0.105,0.47200000000000003,0.303,,,0.32799999999999996,,3.87,3.96,4.29,0.13699999999999998,0.743,0.12,0.218,0.035
1937,,8780,ANGE,Chris Sale,2023,fangraphs,pitching,2.1,,,,0.29,,,,0.068,0.294,,,0.132,0.373,0.435,,,0.308,,3.8,3.72,3.5,0.226,0.6990000000000001,0.133,0.375,0.131
2897,,11903,JESÚ,Luis Garcia,2022,fangraphs,pitching,2.0,,,,0.26,,,,0.073,0.244,,,0.13,0.376,0.436,,,0.32,,3.93,3.82,3.77,0.171,0.743,0.121,0.086,0.094
1911,,9640,B2J,Lucas Giolito,2025,fangraphs,pitching,2.0,,,,0.273,,,,0.091,0.19699999999999998,,,0.099,0.37799999999999995,0.425,,,0.349,,4.17,4.59,4.65,0.106,0.767,0.09300000000000001,0.256,0.226
2313,,11315,PINS,Cristian Javier,2023,fangraphs,pitching,2.0,,,,0.272,,,,0.09,0.231,,,0.114,0.256,0.556,,,0.331,,4.58,5.16,4.76,0.141,0.718,0.098,0.299,0.040999999999999995
2931,,9637,TROU,Marcus Stroman,2022,fangraphs,pitching,2.0,,,,0.272,,,,0.063,0.209,,,0.092,0.517,0.28300000000000003,,,0.28800000000000003,,3.76,3.49,3.74,0.146,0.725,0.139,0.255,0.11800000000000001
1947,,10027,GANG,Frankie Montas,2022,fangraphs,pitching,2.0,,,,0.298,,,,0.071,0.23399999999999999,,,0.126,0.456,0.344,,,0.28,,3.78,3.61,3.74,0.163,0.7090000000000001,0.128,0.239,
1949,,11014,RV,Freddy Peralta,2022,fangraphs,pitching,2.0,,,,0.246,,,,0.085,0.271,,,0.122,0.4,0.42,,,0.26899999999999996,,3.06,3.66,3.57,0.18600000000000003,0.701,0.071,0.183,0.10400000000000001
3254,,9599,CASC,Steven Matz,2023,fangraphs,pitching,2.0,,,,0.318,,,,0.071,0.218,,,0.107,0.446,0.318,,,0.31,,3.75,3.96,4.19,0.147,0.745,0.11,0.018000000000000002,0.27399999999999997
3465,682990,,,Quinn Priester,2025,fangraphs,pitching,1.9,,,,0.284,,,,0.077,0.20199999999999999,,,0.102,0.561,0.285,,,0.295,,4.01,3.81,3.96,0.126,0.7909999999999999,0.13699999999999998,0.273,0.015
2322,,10451,ANGE,Dane Dunning,2023,fangraphs,pitching,1.9,,,,0.288,,,,0.076,0.19399999999999998,,,0.09699999999999999,0.46299999999999997,0.32899999999999996,,,0.315,,4.27,4.39,4.52,0.11800000000000001,0.775,0.11800000000000001,0.233,0.156
3228,,11398,DRO,Shane McClanahan,2023,fangraphs,pitching,1.9,,,,0.274,,,,0.087,0.258,,,0.156,0.436,0.37,,,0.355,,3.92,3.84,4.06,0.171,0.8170000000000001,0.133,0.152,
1913,,9620,RV,Max Fried,2023,fangraphs,pitching,1.9,,,,0.309,,,,0.057999999999999996,0.257,,,0.11699999999999999,0.5770000000000001,0.255,,,0.242,,3.14,3.1,3.38,0.19899999999999998,0.823,0.132,0.152,0.165
1984,,10455,WAR,Tyler Mahle,2025,fangraphs,pitching,1.9,,,,0.26,,,,0.084,0.191,,,0.106,0.38799999999999996,0.408,,,0.27899999999999997,,3.37,4.43,4.62,0.107,0.846,0.049,0.10800000000000001,
1887,,10148,TROU,Blake Snell,2025,fangraphs,pitching,1.9,,,,0.314,,,,0.102,0.28300000000000003,,,0.153,0.48700000000000004,0.273,,,0.314,,2.69,3.09,3.64,0.18100000000000002,0.769,0.073,0.111,0.23600000000000002
,,7257,BATI,Zack Greinke,2022,fangraphs,pitching,1.9,,,,0.306,,,,0.046,0.125,,,0.073,0.413,0.354,,,0.303,,4.03,4.54,4.84,0.079,0.7290000000000001,0.08199999999999999,0.11800000000000001,0.165
1911,,9640,B2J,Lucas Giolito,2022,fangraphs,pitching,1.8,,,,0.34,,,,0.087,0.254,,,0.122,0.385,0.368,,,0.285,,4.06,3.66,3.79,0.166,0.711,0.14400000000000002,0.23600000000000002,0.255
2858,,8864,WAR,Kyle Gibson,2022,fangraphs,pitching,1.8,,,,0.308,,,,0.067,0.201,,,0.11,0.45899999999999996,0.33799999999999997,,,0.27699999999999997,,4.28,3.94,4.06,0.134,0.677,0.139,0.20800000000000002,0.107
5006,702070,,,Noah Cameron,2025,fangraphs,pitching,1.8,,,,0.241,,,,0.077,0.205,,,0.115,0.414,0.371,,,0.308,,4.18,4.1,4.33,0.128,0.84,0.124,0.147,0.185
2378,,11628,RV,Devin Williams,2023,fangraphs,pitching,1.8,,,,0.198,,,,0.121,0.377,,,0.17800000000000002,0.478,0.313,,,0.287,,2.66,2.79,2.93,0.255,0.85,0.111,,0.579
1888,,9121,DRO,Gerrit Cole,2024,fangraphs,pitching,1.8,,,,0.273,,,,0.07400000000000001,0.254,,,0.107,0.387,0.441,,,0.332,,3.69,3.99,3.79,0.179,0.768,0.09699999999999999,0.14400000000000002,0.04
1961,,8650,WIZ,Lance Lynn,2022,fangraphs,pitching,1.8,,,,0.294,,,,0.037000000000000005,0.242,,,0.133,0.423,0.381,,,0.326,,3.82,3.44,3.35,0.205,0.684,0.14,,0.039
3129,,7578,TROU,Rich Hill,2022,fangraphs,pitching,1.8,,,,0.305,,,,0.07,0.207,,,0.092,0.402,0.402,,,0.26899999999999996,,3.92,4.12,4.13,0.13699999999999998,0.6829999999999999,0.10099999999999999,0.107,
2859,,9758,CASC,Kyle Hendricks,2025,fangraphs,pitching,1.8,,,,0.28,,,,0.062,0.16399999999999998,,,0.08,0.385,0.425,,,0.266,,4.6,4.73,4.73,0.102,0.6829999999999999,0.111,,0.384
1906,,10592,DRO,Jack Flaherty,2023,fangraphs,pitching,1.8,,,,0.356,,,,0.102,0.228,,,0.107,0.42700000000000005,0.318,,,0.307,,4.36,4.36,4.53,0.126,0.726,0.127,0.242,0.03
1903,,10730,HURL,Brandon Woodruff,2025,fangraphs,pitching,1.8,,,,0.243,,,,0.054000000000000006,0.32299999999999995,,,0.122,0.34,0.506,,,0.231,,3.17,3.24,2.9,0.268,0.7290000000000001,0.114,0.012,0.177
2705,,9567,WIZ,Jon Gray,2022,fangraphs,pitching,1.8,,,,0.271,,,,0.075,0.257,,,0.11599999999999999,0.441,0.353,,,0.313,,3.8,3.46,3.56,0.182,0.705,0.142,0.361,0.09300000000000001
7247,663362,,,Matt Waldron,2024,fangraphs,pitching,1.8,,,,0.295,,,,0.064,0.213,,,0.087,0.389,0.428,,,0.302,,4.26,4.32,4.13,0.149,0.672,0.11199999999999999,0.19699999999999998,
2705,,9567,WIZ,Jon Gray,2024,fangraphs,pitching,1.8,,,,0.306,,,,0.064,0.196,,,0.114,0.401,0.40700000000000003,,,0.366,,3.7,4.24,4.29,0.132,0.677,0.084,0.439,0.071
1977,,10597,B2J,Sandy Alcantara,2025,fangraphs,pitching,1.7,,,,0.278,,,,0.077,0.191,,,0.09300000000000001,0.465,0.327,,,0.345,,4.28,4.19,4.38,0.114,0.619,0.126,0.156,0.231
2705,,9567,WIZ,Jon Gray,2023,fangraphs,pitching,1.7,,,,0.296,,,,0.08199999999999999,0.21600000000000003,,,0.122,0.4,0.365,,,0.324,,4.47,4.36,4.48,0.134,0.7559999999999999,0.135,0.39799999999999996,0.11599999999999999
2024,,10098,BATI,Adrian Houser,2023,fangraphs,pitching,1.7,,,,0.32,,,,0.071,0.2,,,0.07200000000000001,0.467,0.354,,,0.36,,3.99,4.3,4.45,0.129,0.726,0.106,0.16399999999999998,0.039
2062,,9415,CASC,Alex Wood,2022,fangraphs,pitching,1.7,,,,0.315,,,,0.054000000000000006,0.23600000000000002,,,0.11,0.48200000000000004,0.311,,,0.264,,3.76,3.41,3.45,0.182,0.639,0.14400000000000002,0.36,0.185
1902,,8616,DRO,Aroldis Chapman,2023,fangraphs,pitching,1.7,,,,0.314,,,,0.145,0.414,,,0.175,0.47700000000000004,0.312,,,0.25,,2.52,2.59,2.95,0.26899999999999996,0.731,0.11800000000000001,0.29,
7166,663568,,,Stephen Kolek,2025,fangraphs,pitching,1.7,,,,0.264,,,,0.067,0.16699999999999998,,,0.075,0.514,0.292,,,0.353,,3.82,4.16,4.39,0.1,0.705,0.08900000000000001,0.237,0.11599999999999999
6503,,,,Jack Dreyer,2025,fangraphs,pitching,1.7,,,,0.254,,,,0.078,0.24100000000000002,,,0.125,0.374,0.45299999999999996,,,0.316,,2.82,4.0,3.67,0.163,0.726,0.043,0.462,
2448,,11625,B2J,Emmanuel Clase,2023,fangraphs,pitching,1.7,,,,0.295,,,,0.053,0.212,,,0.134,0.55,0.252,,,0.303,,2.91,3.45,3.43,0.159,0.605,0.073,0.32,
1908,,10131,PLAY,Josh Hader,2023,fangraphs,pitching,1.7,,,,0.264,,,,0.13,0.368,,,0.157,0.355,0.473,,,0.248,,2.69,3.52,3.15,0.23800000000000002,0.888,0.057999999999999996,0.233,0.032
6752,691799,,not much of a donkey,Grant Taylor,2025,fangraphs,pitching,1.7,,,,0.42,,,,0.096,0.344,,,0.134,0.47600000000000003,0.262,,,0.39799999999999996,,1.42,2.34,2.65,0.248,0.615,0.0,0.059000000000000004,
1973,,9691,B2J,Robbie Ray,2022,fangraphs,pitching,1.6,,,,0.284,,,,0.08,0.27399999999999997,,,0.135,0.392,0.419,,,0.332,,4.17,3.58,3.5,0.19399999999999998,0.812,0.155,0.37200000000000005,0.006999999999999999
1916,,9902,PLAY,Raisel Iglesias,2024,fangraphs,pitching,1.6,,,,0.199,,,,0.05,0.263,,,0.155,0.444,0.39799999999999996,,,0.23399999999999999,,2.65,3.38,3.01,0.212,0.723,0.059000000000000004,0.207,0.307
3785,669387,,,Carmen Mlodzinski,2025,fangraphs,pitching,1.6,,,,0.323,,,,0.064,0.212,,,0.099,0.475,0.28800000000000003,,,0.28800000000000003,,3.33,3.6,3.73,0.14800000000000002,0.747,0.094,0.243,0.152
6263,,,Whiz Kids,Braxton Ashcraft,2025,fangraphs,pitching,1.6,,,,0.313,,,,0.08199999999999999,0.243,,,0.11900000000000001,0.503,0.311,,,0.318,,2.78,3.54,3.61,0.161,0.79,0.05,0.312,0.033
1962,,9057,DRO,Liam Hendriks,2022,fangraphs,pitching,1.6,,,,0.296,,,,0.068,0.36200000000000004,,,0.182,0.349,0.465,,,0.22699999999999998,,2.68,2.64,2.14,0.294,0.7659999999999999,0.11699999999999999,0.29,
3338,,9616,ANGE,Tyler Glasnow,2025,fangraphs,pitching,1.6,,,,0.225,,,,0.11699999999999999,0.29,,,0.11,0.444,0.38299999999999995,,,0.308,,3.76,3.72,3.88,0.172,0.784,0.122,0.221,
2897,,11903,JESÚ,Luis Garcia,2022,fangraphs,pitching,1.6,,,,0.325,,,,0.066,0.263,,,0.138,0.5329999999999999,0.281,,,0.29600000000000004,,2.6,3.11,2.85,0.19699999999999998,0.682,0.064,0.321,
7480,,,,Fernando Cruz,2023,fangraphs,pitching,1.6,,,,0.317,,,,0.1,0.35100000000000003,,,0.16399999999999998,0.315,0.49700000000000005,,,0.36,,2.83,3.5,2.98,0.251,0.584,0.081,0.282,
2722,,8856,BATI,Jordan Lyles,2022,fangraphs,pitching,1.5,,,,0.313,,,,0.067,0.18600000000000003,,,0.09300000000000001,0.402,0.402,,,0.304,,4.4,4.39,4.36,0.11900000000000001,0.738,0.114,0.239,0.10800000000000001
3729,663485,,,Cole Sands,2024,fangraphs,pitching,1.5,,,,0.29,,,,0.040999999999999995,0.29100000000000004,,,0.124,0.36700000000000005,0.431,,,0.33299999999999996,,2.63,3.26,2.68,0.25,0.685,0.07400000000000001,,
2908,,9879,PINS,Luis Severino,2022,fangraphs,pitching,1.5,,,,0.237,,,,0.07400000000000001,0.27699999999999997,,,0.12300000000000001,0.44299999999999995,0.396,,,0.324,,3.7,3.38,3.37,0.20199999999999999,0.799,0.139,0.19899999999999998,0.223
6625,686580,,,Justin Slaten,2024,fangraphs,pitching,1.5,,,,0.285,,,,0.04,0.259,,,0.142,0.5,0.292,,,0.335,,2.61,2.9,2.76,0.21899999999999997,0.706,0.08900000000000001,0.247,
2725,,11253,PLAY,Jordan Romano,2022,fangraphs,pitching,1.5,,,,0.256,,,,0.081,0.28300000000000003,,,0.147,0.43700000000000006,0.392,,,0.33299999999999996,,2.82,3.44,3.02,0.20199999999999999,0.804,0.065,0.518,
2061,,11920,HURL,Alex Vesia,2022,fangraphs,pitching,1.5,,,,0.292,,,,0.106,0.348,,,0.14800000000000002,0.35,0.425,,,0.32,,2.12,3.03,2.68,0.242,0.8140000000000001,0.039,0.324,0.045
3353,,12215,HURL,Tylor Megill,2025,fangraphs,pitching,1.5,,,,0.318,,,,0.10800000000000001,0.292,,,0.125,0.402,0.368,,,0.239,,3.43,3.73,3.74,0.184,0.688,0.094,0.233,0.07200000000000001
6544,680736,,,Justin Wrobleski,2025,fangraphs,pitching,1.5,,,,0.331,,,,0.061,0.271,,,0.10400000000000001,0.506,0.267,,,0.353,,2.93,2.87,2.89,0.21100000000000002,0.6659999999999999,0.125,0.24600000000000002,0.033
2409,,11789,DRO,Drew Rasmussen,2023,fangraphs,pitching,1.5,,,,0.293,,,,0.062,0.266,,,0.105,0.526,0.267,,,0.203,,2.54,3.1,3.46,0.203,0.774,0.065,0.154,
1916,,9902,PLAY,Raisel Iglesias,2022,fangraphs,pitching,1.5,,,,0.281,,,,0.057,0.317,,,0.165,0.342,0.44299999999999995,,,0.298,,2.47,2.99,2.46,0.26,0.768,0.076,0.26,0.24
1876,,9701,JESÚ,Jacob deGrom,2023,fangraphs,pitching,1.5,,,,0.266,,,,0.035,0.391,,,0.204,0.379,0.455,,,0.212,,1.54,2.32,2.24,0.35700000000000004,0.594,0.067,0.371,0.08900000000000001
