Season,Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
2014,"Jonathan Cornelius","STL","AA",26,144.1,0.27678571,1.110497237,0.162280701,0.440789473,0.396929824,0.182320441,0.104972375,0.49892473,0.22365591,0.27741935,0.07583774,786,1482,2268,"sa598475"
2013,"Michael Flores","ATL","R",20,52.2,0.29323308,0.561643835,0.136363636,0.31060606,0.553030303,0.150684931,0.04109589,0.41176471,0.27941176,0.30882353,0.36616702,126,341,467,"sa598481"
2012,"Michael Flores","ATL","R",19,63,0.2969697,0.776315789,0.105960264,0.390728476,0.503311258,0.289473684,0,0.40963855,0.34939759,0.24096386,0.36721992,109,373,482,"sa598481"
2012,"Jack Snodgrass","SFG","A+",24,146,0.32478632,2.226890756,0.170626349,0.572354211,0.257019438,0.151260504,0.058823529,0.50313152,0.19832985,0.29853862,0.13880685,603,1090,1693,"sa598487"
2013,"Jack Snodgrass","SFG","AA",25,141,0.26363636,1.56462585,0.145124716,0.52154195,0.333333333,0.176870748,0.06802721,0.49002217,0.22172949,0.28824834,0.10883055,800,1295,2095,"sa598487"
2014,"Jack Snodgrass","SFG","AA",26,131.1,0.31234867,1.875,0.143920595,0.558312655,0.297766749,0.133333333,0.008333333,0.52184466,0.23543689,0.24271845,0.113381,739,1219,1958,"sa598487"
2011,"Adam Kudryk","ARI","A-",23,87.1,0.33828996,1.8125,0.137931034,0.555555555,0.306513409,0.1,0.05,0.49084249,0.20879121,0.3003663,0.25776398,157,487,644,"sa598554"
2011,"Blake McFarland","TOR","A-",23,64.1,0.29545455,0.917525773,0.13488372,0.413953488,0.45116279,0.175257731,0.030927835,0.39819005,0.25339367,0.34841629,0.18993135,109,328,437,"sa598555"
2011,"Matt Benedict","PIT","A-",22,71.1,0.304,1.628205128,0.131355932,0.538135593,0.330508474,0.179487179,0.012820512,0.38554217,0.23293173,0.3815261,0.19607843,86,373,459,"sa598565"
2012,"Samil De Los Santos","HOU","R",18,57.2,0.27333333,0.701298701,0.102739726,0.369863013,0.52739726,0.311688311,0.012987012,0.43421053,0.28947368,0.27631579,0.40681818,100,340,440,"sa598569"
2012,"Josh Warner","PHI","A-",19,81.2,0.30451128,1.09009009,0.117870722,0.460076045,0.422053231,0.189189189,0.045045045,0.45756458,0.23616236,0.30627306,0.19861831,123,456,579,"sa598646"
2011,"Josh Warner","PHI","R",18,54.2,0.36312849,1.054054054,0.146067415,0.438202247,0.415730337,0.216216216,0.094594594,0.48387097,0.30107527,0.21505376,0.2547619,75,345,420,"sa598646"
2011,"Rob Nixon","CLE","A-",22,80.1,0.32733813,1.397959183,0.157706093,0.491039426,0.35125448,0.163265306,0.081632653,0.45486111,0.23958333,0.30555556,0.22770398,86,441,527,"sa598775"
2015,"Mike McCarthy","BOS","AA",27,115.2,0.28385417,0.643617021,0.199481865,0.313471502,0.487046632,0.223404255,0.053191489,0.40712468,0.30025445,0.29262087,0.06785137,699,1158,1857,"sa598776"
2011,"John Pedrotty","ARI","A-",21,68,0.30851064,1.6,0.147540983,0.524590163,0.327868852,0.216666666,0.05,0.44270833,0.19270833,0.36458333,0.2867784,130,407,537,"sa598789"
2014,"Ben White","TOR","A+",25,125.1,0.34741784,0.699074074,0.140515222,0.353629976,0.5058548,0.157407407,0.055555555,0.46453089,0.27459954,0.26086957,0.22528736,180,690,870,"sa598790"
2012,"Ben White","TOR","A-",23,77,0.2804878,1.182795698,0.178137651,0.445344129,0.376518218,0.236559139,0.075268817,0.49407115,0.24110672,0.26482213,0.2311828,146,412,558,"sa598790"
2013,"Ben White","TOR","A",24,137.1,0.31828442,0.919597989,0.135746606,0.414027149,0.450226244,0.180904522,0.055276381,0.46153846,0.22417582,0.31428571,0.20277778,282,798,1080,"sa598790"
2011,"Alex Capaul","ARI","A-",22,73.1,0.31147541,2.295081967,0.144680851,0.59574468,0.259574468,0.180327868,0.016393442,0.51020408,0.18367347,0.30612245,0.22588235,58,367,425,"sa598795"
2013,"James Pugliese","CHC","A-",20,62,0.27748691,2.18,0.135869565,0.592391304,0.27173913,0.16,0.04,0.39378238,0.25906736,0.34715026,0.21410579,59,338,397,"sa598816"
2014,"Andy Ferguson","KCR","AA",25,147.2,0.27464789,1.051724137,0.163934426,0.428571428,0.407494145,0.155172413,0.074712643,0.47597254,0.22425629,0.29977117,0.09137291,772,1384,2156,"sa598931"
2018,"Matt Tomshaw","CHW","AA",29,120.1,0.36962025,1.09090909,0.235294117,0.398976982,0.3657289,0.181818181,0.055944055,0.45432099,0.24444444,0.30123457,0.08091603,636,1329,1965,"sa598974"
2014,"Matt Tomshaw","MIN","A+",25,136.1,0.31555556,1.228915662,0.174107142,0.455357142,0.370535714,0.168674698,0.060240963,0.40347072,0.26681128,0.329718,0.16768293,201,783,984,"sa598974"
2015,"Matt Tomshaw","MIA","AA",26,116.1,0.31914894,1.531531531,0.236413043,0.461956521,0.301630434,0.243243243,0.081081081,0.41361257,0.22774869,0.35863874,0.0728402,576,1195,1771,"sa598974"
2017,"Matt Tomshaw","MIA","AA",28,163,0.30392157,0.807017543,0.210727969,0.352490421,0.436781609,0.228070175,0.065789473,0.36882129,0.30988593,0.32129278,0.07543281,835,1591,2426,"sa598974"
2014,"David Palladino","NYY","A-",21,67.2,0.28865979,1.64516129,0.150259067,0.528497409,0.321243523,0.193548387,0.064516129,0.3919598,0.26633166,0.34170854,0.27984344,135,376,511,"sa599045"
2012,"Luis Heredia","PIT","A-",17,66.1,0.25247525,1.640625,0.142131979,0.532994923,0.324873096,0.171875,0.03125,0.46305419,0.18226601,0.3546798,0.22169811,93,331,424,"sa599061"
2011,"Ben Alsup","COL","A-",22,61.1,0.30057803,1.362068965,0.217142857,0.451428571,0.331428571,0.137931034,0.068965517,0.41011236,0.24157303,0.34831461,0.2448037,98,335,433,"sa599144"
2013,"Ben Alsup","COL","A+",24,161.2,0.2936345,1.041025641,0.192697768,0.411764705,0.395537525,0.189743589,0.102564102,0.52079208,0.24356436,0.23564356,0.2257122,368,1001,1369,"sa599144"
2014,"Ben Alsup","COL","A+",25,155,0.31809145,1.071428571,0.197628458,0.415019762,0.387351778,0.117346938,0.107142857,0.48190476,0.28571429,0.23238095,0.18768546,405,943,1348,"sa599144"
2012,"Ben Alsup","COL","A",23,156,0.28484848,1.765432098,0.094949494,0.577777777,0.327272727,0.172839506,0.055555555,0.51587302,0.23015873,0.25396825,0.2144873,242,821,1063,"sa599144"
2013,"Kyle Hald","STL","A+",24,136.1,0.32104121,1.116959064,0.202643171,0.420704845,0.376651982,0.251461988,0.029239766,0.47526882,0.23870968,0.28602151,0.2029148,175,717,892,"sa599171"
2014,"Kyle Hald","STL","AA",25,137,0.29879518,1.451127819,0.218225419,0.462829736,0.318944844,0.127819548,0.135338345,0.45727483,0.28406467,0.25866051,0.09952607,775,1335,2110,"sa599171"
2016,"Joel Seddon","OAK","AA",23,143.1,0.28631579,1.204968944,0.252631578,0.408421052,0.338947368,0.236024844,0.080745341,0.48466258,0.24539877,0.26993865,0.08127043,810,1331,2141,"sa599194"
2018,"Joel Seddon","OAK","AA",25,118,0.30188679,1.333333333,0.197916666,0.458333333,0.34375,0.174242424,0.143939393,0.49104859,0.25319693,0.25575448,0.08835759,704,1220,1924,"sa599194"
2017,"Scott Squier","MIA","A+",24,132,0.32080201,1.155405405,0.208436724,0.424317617,0.367245657,0.148648648,0.101351351,0.41105769,0.28365385,0.30528846,0.11282051,651,1299,1950,"sa599215"
2015,"Scott Squier","MIA","A-",22,66,0.33838384,1.636363636,0.236842105,0.47368421,0.289473684,0.181818181,0.036363636,0.45728643,0.2160804,0.32663317,0.13290461,319,614,933,"sa599215"
2013,"Jarett Miller","ATL","A+",23,147,0.29698376,0.849740932,0.169767441,0.381395348,0.448837209,0.134715025,0.03626943,0.46910755,0.23340961,0.29748284,0.20383142,393,912,1305,"sa599218"
2014,"Jarett Miller","ATL","A+",24,151.1,0.31991525,0.819004524,0.158995815,0.378661087,0.462343096,0.23076923,0.058823529,0.4526749,0.24279835,0.30452675,0.19563582,344,985,1329,"sa599218"
2015,"Ethan Elias","ARI","A",22,118.1,0.28690808,1.612612612,0.164265129,0.515850144,0.319884726,0.216216216,0.045045045,0.41208791,0.23076923,0.35714286,0.13618677,444,841,1285,"sa599224"
2015,"Justin Kamplain","NYY","A",22,136.1,0.34855769,1.012820512,0.222772277,0.391089108,0.386138613,0.211538461,0.051282051,0.44496487,0.25526932,0.29976581,0.12616339,658,1276,1934,"sa599231"
2013,"Austin Platt","ARI","A-",21,79,0.26612903,2.981481481,0.092827004,0.679324894,0.227848101,0.111111111,0.092592592,0.50988142,0.19762846,0.29249012,0.22607261,191,415,606,"sa599263"
2012,"Michael Jensen","CHC","A",21,140,0.26179245,1.464788732,0.133663366,0.514851485,0.351485148,0.169014084,0.042253521,0.43356643,0.22377622,0.34265734,0.21619294,286,875,1161,"sa599280"
2013,"Christian Binford","KCR","A",20,135,0.31853786,2.126315789,0.201612903,0.543010752,0.255376344,0.168421052,0.07368421,0.39845758,0.23393316,0.36760925,0.29226619,222,890,1112,"sa599309"
2017,"Christian Binford","KCR","AAA",24,115.2,0.35106383,0.525581395,0.173803526,0.28463476,0.541561712,0.204651162,0.116279069,0.425,0.2525,0.3225,0.06566416,711,1284,1995,"sa599309"
2015,"Wyatt Strahan","CIN","A",22,164.1,0.29778672,1.876712328,0.141104294,0.560327198,0.298568507,0.130136986,0.06849315,0.45039683,0.26984127,0.2797619,0.23515982,321,993,1314,"sa599334"
2018,"Wyatt Strahan","CIN","AA",25,120,0.32658228,1.550847457,0.228205128,0.469230769,0.302564102,0.161016949,0.127118644,0.45588235,0.24509804,0.29901961,0.09421842,737,1131,1868,"sa599334"
2012,"Jake Cose","CHW","R",21,61.2,0.3368984,2.736842105,0.202247191,0.584269662,0.213483146,0.131578947,0.052631578,0.43684211,0.25789474,0.30526316,0.34888438,102,391,493,"sa599358"
2011,"Matt Neil","FLA","A-",24,66.1,0.315,0.967391304,0.090452261,0.44723618,0.462311557,0.097826086,0.065217391,0.42718447,0.23300971,0.33980583,0.34722222,36,396,432,"sa599369"
2011,"Brandon McNelis","LAA","R",23,52.2,0.30405405,1.218181818,0.158620689,0.462068965,0.379310344,0.181818181,0.036363636,0.44370861,0.25827815,0.29801325,0.3324937,94,303,397,"sa599408"
2013,"Ross Gerdeman","ARI","A-",23,93.2,0.29268293,1.727272727,0.151943462,0.537102473,0.310954063,0.147727272,0.045454545,0.45547945,0.21232877,0.33219178,0.21035058,121,478,599,"sa599412"
2012,"Ross Gerdeman","ARI","R",22,89,0.32269504,1.905405405,0.212454212,0.516483516,0.271062271,0.229729729,0.081081081,0.43598616,0.23875433,0.32525952,0.21684867,162,479,641,"sa599412"
2011,"Ross Gerdeman","ARI","R",21,59.1,0.28645833,1.5,0.117647058,0.529411764,0.352941176,0.121212121,0.03030303,0.51546392,0.20103093,0.28350515,0.23160763,64,303,367,"sa599412"
2012,"Ray Hernandez","ARI","A+",23,134.1,0.33501259,1.070588235,0.139364303,0.444987775,0.415647921,0.182352941,0.158823529,0.54009434,0.22641509,0.23349057,0.30404218,254,884,1138,"sa599413"
2011,"Ray Hernandez","ARI","R",22,70.1,0.28947368,1.253731343,0.221649484,0.43298969,0.345360824,0.149253731,0.179104477,0.48019802,0.27722772,0.24257426,0.32301741,90,427,517,"sa599413"
2015,"Markus Solbach","ARI","A",23,121.2,0.26799007,0.993902439,0.174242424,0.411616161,0.414141414,0.182926829,0.024390243,0.4679803,0.25123153,0.28078818,0.0806846,397,830,1227,"sa599472"
2011,"Jake Sabol","DET","R",22,65.2,0.28301887,1.579710144,0.144230769,0.524038461,0.331730769,0.188405797,0.04347826,0.53738318,0.22897196,0.23364486,0.22361809,57,341,398,"sa599475"
2014,"Drew Granier","OAK","AA",25,126.1,0.29591837,1.304964539,0.168797953,0.470588235,0.36061381,0.170212765,0.106382978,0.42260442,0.25552826,0.32186732,0.06376291,923,1304,2227,"sa599479"
2012,"Drew Granier","OAK","A",23,162.2,0.30995475,1.005347593,0.153498871,0.424379232,0.422121896,0.229946524,0.064171122,0.41008772,0.25219298,0.3377193,0.26428571,340,1060,1400,"sa599479"
2014,"Mike Dennhardt","CIN","A+",24,139.1,0.32107843,1.211180124,0.133819951,0.474452554,0.391727493,0.173913043,0.086956521,0.47156398,0.2535545,0.27488152,0.20849421,391,904,1295,"sa599496"
2011,"Trevor Miller","SEA","R",20,49.2,0.35582822,1.363636363,0.192546583,0.465838509,0.341614906,0.163636363,0.036363636,0.46385542,0.27710843,0.25903614,0.25663717,64,275,339,"sa599519"
2012,"Trevor Miller","SEA","A",21,120.2,0.28311688,1.04375,0.143979057,0.437172774,0.418848167,0.175,0.06875,0.43797468,0.23291139,0.32911392,0.26760563,106,675,781,"sa599519"
2012,"Ivan Melo","LAA","R",17,67.2,0.31818182,1.75,0.131578947,0.552631578,0.315789473,0.266666666,0.016666666,0.52,0.255,0.225,0.29558541,150,371,521,"sa599549"
2012,"Keegan Linza","CHW","R",23,79,0.35820896,1.917808219,0.174418604,0.542635658,0.282945736,0.164383561,0.04109589,0.51102941,0.17647059,0.3125,0.272,48,452,500,"sa599553"
2012,"Todd Kibby","CHW","R",20,71,0.28787879,1.038961038,0.164893617,0.425531914,0.409574468,0.233766233,0.025974025,0.45273632,0.21393035,0.33333333,0.25146199,102,411,513,"sa599554"
2013,"James Allen","CIN","A+",23,144.1,0.26593407,0.947867298,0.102620087,0.436681222,0.460698689,0.194312796,0.085308056,0.44397463,0.2346723,0.32135307,0.14961307,346,817,1163,"sa599561"
2012,"James Allen","CIN","A",22,113.2,0.28012048,1.333333333,0.20795107,0.452599388,0.339449541,0.261261261,0.054054054,0.36070381,0.24926686,0.39002933,0.26952141,156,638,794,"sa599561"
2013,"Chad Pierce","MIL","A+",25,108.2,0.30208333,0.751879699,0.185314685,0.349650349,0.465034965,0.293233082,0.045112781,0.49488055,0.221843,0.28327645,0.24971623,251,630,881,"sa599563"
2012,"Chad Pierce","MIL","A",24,124.2,0.28813559,1.2578125,0.188202247,0.452247191,0.359550561,0.1796875,0.078125,0.44077135,0.2369146,0.32231405,0.14248021,495,1021,1516,"sa599563"
2011,"Raydel Sanchez","LAD","R",21,75.1,0.3362069,1.506666666,0.175438596,0.495614035,0.328947368,0.12,0.146666666,0.47717842,0.25726141,0.26556017,0.33391304,88,487,575,"sa599564"
2012,"Jonathan Casey","CHW","R",23,75.1,0.33191489,1.478873239,0.224669603,0.462555066,0.31277533,0.211267605,0.042253521,0.43514644,0.24267782,0.32217573,0.19544592,119,408,527,"sa599643"
2012,"Tyler Melling","STL","A-",23,67,0.29680365,1.2,0.165876777,0.454976303,0.379146919,0.225,0.025,0.43835616,0.2283105,0.33333333,0.2685422,28,363,391,"sa599701"
2013,"Bryan Blough","CHW","A+",23,172.2,0.30769231,1.519337016,0.188612099,0.489323843,0.322064056,0.226519337,0.044198895,0.49053356,0.22030981,0.28915663,0.18141264,353,992,1345,"sa599715"
2011,"Greg Ross","ATL","R",21,61.2,0.3015873,1.04054054,0.188172043,0.413978494,0.397849462,0.243243243,0.04054054,0.40837696,0.29319372,0.29842932,0.24025974,128,334,462,"sa599717"
2015,"Greg Ross","ATL","AA",25,137.2,0.31111111,1.314102564,0.192393736,0.458612975,0.348993288,0.147435897,0.038461538,0.41794311,0.24507659,0.33698031,0.0783848,800,1305,2105,"sa599717"
2012,"Greg Ross","ATL","A",22,131,0.32929782,1.438356164,0.12745098,0.514705882,0.357843137,0.150684931,0.06849315,0.44811321,0.22877358,0.32311321,0.23787313,263,809,1072,"sa599717"
2013,"Greg Ross","ATL","A+",23,121,0.30789474,1.37007874,0.188679245,0.469002695,0.342318059,0.22047244,0.023622047,0.44125326,0.21409922,0.34464752,0.24734607,214,728,942,"sa599717"
2014,"Ian Dickson","WSN","A+",23,123.2,0.29639889,1.020408163,0.172701949,0.417827298,0.409470752,0.258503401,0.061224489,0.47027027,0.25405405,0.27567568,0.17562724,319,797,1116,"sa599738"
2012,"Ian Dickson","CHC","A-",21,62.2,0.30693069,0.819148936,0.145,0.385,0.47,0.255319148,0.074468085,0.43333333,0.23809524,0.32857143,0.24481328,123,359,482,"sa599738"
2012,"Jorge Serrano","PHI","R",18,69,0.27615063,1.186813186,0.131004366,0.47161572,0.397379912,0.197802197,0.01098901,0.45833333,0.25,0.29166667,0.17221135,164,347,511,"sa599884"
2013,"Jorge Serrano","PHI","R",19,78,0.30241935,1.483146067,0.097959183,0.53877551,0.363265306,0.258426966,0.02247191,0.528,0.212,0.26,0.23809524,153,414,567,"sa599884"
2013,"Francisco Villa","LAD","R",21,62,0.32307692,1.606557377,0.184615384,0.502564102,0.312820512,0.196721311,0.13114754,0.48275862,0.23152709,0.28571429,0.25995807,118,359,477,"sa599910"
2011,"Min-Sih Chen","SEA","R",21,53.1,0.33526012,1.041666666,0.140350877,0.438596491,0.421052631,0.152777777,0.055555555,0.48295455,0.25,0.26704545,0.20327103,126,302,428,"sa599915"
2013,"Hector Silvestre","WSN","R",20,49.1,0.23529412,0.75,0.164179104,0.358208955,0.47761194,0.25,0.015625,0.47101449,0.22463768,0.30434783,0.30564784,40,261,301,"sa599917"
2012,"Hector Silvestre","WSN","R",19,76,0.3047619,0.804123711,0.137931034,0.384236453,0.477832512,0.298969072,0.030927835,0.37850467,0.31308411,0.30841121,0.28754579,124,422,546,"sa599917"
2011,"Ajay Meyer","TOR","R",23,65.2,0.2979798,1.049382716,0.148717948,0.435897435,0.415384615,0.197530864,0.037037037,0.47761194,0.24875622,0.27363184,0.30769231,59,370,429,"sa600021"
2012,"Kellen Moen","KCR","A",24,123.1,0.32417582,1.144927536,0.189041095,0.432876712,0.378082191,0.210144927,0.115942028,0.44473684,0.22631579,0.32894737,0.32858596,194,789,983,"sa600135"
2015,"Jonathan Martinez","CHC","A+",21,116,0.21052632,0.686746987,0.188405797,0.330434782,0.48115942,0.240963855,0.060240963,0.42897727,0.26420455,0.30681818,0.12373737,357,831,1188,"sa600287"
2016,"Jonathan Martinez","CHC","A+",22,131,0.27817746,0.704663212,0.218527315,0.32304038,0.458432304,0.284974093,0.067357512,0.47331787,0.22737819,0.29930394,0.08557457,745,1300,2045,"sa600287"
2012,"Jonathan Martinez","LAD","R",18,59,0.32369942,0.807692307,0.165680473,0.372781065,0.461538461,0.243589743,0.038461538,0.375,0.23295455,0.39204545,0.23678161,77,358,435,"sa600287"
2013,"Igol Feliz","KCR","R",20,49.1,0.31333333,1.20338983,0.127516778,0.476510067,0.395973154,0.13559322,0.050847457,0.39215686,0.28104575,0.32679739,0.22674419,84,260,344,"sa600288"
2016,"Igol Feliz","KCR","R",23,72.2,0.31640625,1.388235294,0.197628458,0.466403162,0.335968379,0.164705882,0.105882352,0.44150943,0.2754717,0.28301887,0.09722222,353,655,1008,"sa600288"
2015,"Igol Feliz","KCR","R",22,62.1,0.23584906,1.342465753,0.161764705,0.480392156,0.357843137,0.232876712,0.04109589,0.42592593,0.23611111,0.33796296,0.16312057,118,305,423,"sa600288"
2013,"Jose De Sousa","CIN","R",21,56.2,0.25490196,1.114754098,0.116438356,0.465753424,0.417808219,0.229508196,0.032786885,0.34615385,0.27564103,0.37820513,0.29710145,102,312,414,"sa601227"
2012,"Angel Mejias","CHC","R",18,69.2,0.27363184,1.612903225,0.124324324,0.54054054,0.335135135,0.225806451,0.016129032,0.48275862,0.1773399,0.33990148,0.28041237,107,378,485,"sa601527"
2012,"Alejandro Flores","SFG","R",18,61.2,0.25966851,0.949367088,0.139664804,0.418994413,0.441340782,0.202531645,0.037974683,0.47826087,0.25,0.27173913,0.28219178,47,318,365,"sa601619"
2014,"Alejandro Flores","SFG","R",20,63,0.2849162,1.052631578,0.113636363,0.454545454,0.431818181,0.342105263,0.013157894,0.5359116,0.22099448,0.24309392,0.33799534,75,354,429,"sa601619"
2014,"Alejandro Arteaga","PHI","A-",20,72.2,0.34251969,1.009523809,0.152610441,0.425702811,0.421686746,0.142857142,0.038095238,0.4296875,0.2421875,0.328125,0.22494432,49,400,449,"sa602272"
2015,"Alejandro Arteaga","PHI","A-",21,72.1,0.30316742,1.139240506,0.217592592,0.416666666,0.36574074,0.29113924,0.025316455,0.34080717,0.26457399,0.39461883,0.10135747,374,731,1105,"sa602272"
2013,"Alejandro Arteaga","PHI","R",19,52.1,0.29824561,1,0.19760479,0.401197604,0.401197604,0.149253731,0.059701492,0.42857143,0.24,0.33142857,0.20481928,50,282,332,"sa602272"
2014,"Derek Thompson","TEX","A-",21,70,0.32275132,1.078947368,0.164021164,0.433862433,0.402116402,0.25,0.065789473,0.37435897,0.27692308,0.34871795,0.326,78,422,500,"sa602492"
2015,"Joey Maher","NYY","A",22,118.2,0.2462908,1.119047619,0.180981595,0.432515337,0.386503067,0.246031746,0.031746031,0.53508772,0.19298246,0.27192982,0.10930384,543,994,1537,"sa602541"
2013,"Joey Maher","NYY","R",20,56.2,0.20930233,1.535714285,0.149700598,0.514970059,0.335329341,0.178571428,0.017857142,0.49418605,0.19186047,0.31395349,0.20402299,88,260,348,"sa602541"
2015,"Jordan Kipper","LAA","A+",22,128,0.32846715,1.946902654,0.191747572,0.533980582,0.274271844,0.07079646,0.115044247,0.5177305,0.28368794,0.19858156,0.16498104,500,1082,1582,"sa602555"
2016,"Jordan Kipper","LAA","AA",23,153,0.28364389,2.555555555,0.203319502,0.572614107,0.22406639,0.175925925,0.092592592,0.56882591,0.20647773,0.22469636,0.09373612,807,1444,2251,"sa602555"
2015,"Zech Lemond","SDP","A+",22,130,0.37385321,1.251612903,0.201372997,0.443935926,0.354691075,0.193548387,0.077419354,0.46238938,0.24336283,0.29424779,0.1120174,640,1199,1839,"sa602584"
2013,"T.J. Oakes","COL","A",22,139,0.30952381,1.437908496,0.187363834,0.479302832,0.333333333,0.183006535,0.065359477,0.47881356,0.23940678,0.28177966,0.14799154,430,989,1419,"sa602609"
2015,"Austin Robichaux","LAA","A",22,142,0.28440367,1.952380952,0.142857142,0.566820276,0.29032258,0.214285714,0.095238095,0.47098214,0.25446429,0.27455357,0.12901308,578,1104,1682,"sa602629"
2016,"Jordan Johnson","SFG","A+",22,120,0.31054131,1.102941176,0.212121212,0.41322314,0.374655647,0.220588235,0.176470588,0.44533333,0.24266667,0.312,0.11849866,668,1197,1865,"sa602658"
